Experiment	History Data	
Saved Date		
User		
Sample Period (ms)	20	

[DATA]
Current (A)	Input 2 (V)	Input 3 (V)	Input 4 (V)	Input 5 (V)	Input 6 (V)	Input 7 (V)	Input 8 (V)	Bias (V)	Output 2 (V)	Output 3 (V)	Output 4 (V)	X (m)	Y (m)	Z (m)	Output 8 (V)	OC D1 Phase (deg)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	OC M1 Excitation (V)	OC D1 X (m)	OC D1 Y (m)	OC D2 Phase (deg)	OC D2 Amplitude (m)	Reserved  9  (V)	Reserved 10  (V)	OC D2 X (m)	OC D2 Y (m)	LI Demod 1 X (A)	LI Demod 1 Y (A)	LI Demod 2 X (A)	LI Demod 2 Y (A)	Reserved 17  (V)	Reserved 18  (V)	Reserved 19  (V)	Reserved 20  (V)	Reserved 21  (V)	Reserved 22  (V)	Internal 23 (V)	Internal 24 (V)	Z Control signal (Hz)	Z Error signal (Hz)	Z SafeTip signal (m)	Reserved 28  (V)	OC D3 Amplitude (m)	OC D3 Phase (deg)	OC D4 Amplitude (m)	OC D4 Phase (deg)
-1.86213E-12	2.42185E-3	-6.99326E-4	-7.93354E-3	3.28239E-3	3.11731E-3	-1.01144E-2	-7.32299E-3	-9.42375E-2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	1.05039E+1	1.23664E-11	0.00000E+0	5.76361E-2	3.38351E-13	-5.68254E-13	-5.76730E+0	1.72621E-11	0.00000E+0	0.00000E+0	6.62617E-13	1.32975E-13	3.79463E-15	1.14904E-14	-4.81825E-15	5.69832E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.23664E-11	0.00000E+0	1.72613E-11	-7.14077E+0	1.72613E-11	-7.40602E+0
-1.76923E-12	2.41579E-3	-7.27154E-4	-7.95077E-3	3.30451E-3	3.12151E-3	-1.01545E-2	-7.31990E-3	-9.62375E-2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	2.99245E+1	9.94764E-12	0.00000E+0	5.76361E-2	5.89925E-13	2.26941E-12	1.64926E+0	1.38286E-11	0.00000E+0	0.00000E+0	-2.15913E-12	1.27380E-12	2.29173E-14	8.98613E-15	-2.62933E-15	-5.09430E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	9.94764E-12	0.00000E+0	1.38249E-11	5.91756E-1	1.38249E-11	2.12679E+0
-1.77540E-12	2.39876E-3	-7.04495E-4	-7.92919E-3	3.28940E-3	3.12464E-3	-1.01671E-2	-7.33062E-3	-9.82375E-2	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	-8.03240E+0	1.32704E-11	0.00000E+0	5.76361E-2	2.29789E-12	-2.26504E-12	9.12528E+0	1.85937E-11	0.00000E+0	0.00000E+0	2.84834E-12	1.55417E-12	1.73276E-14	-6.82203E-15	4.10640E-15	6.96540E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.32704E-11	0.00000E+0	1.85909E-11	8.46197E+0	1.85909E-11	8.19647E+0
-1.81950E-12	2.39509E-3	-6.93455E-4	-7.93744E-3	3.25852E-3	3.13267E-3	-1.01245E-2	-7.34781E-3	-1.00237E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	-2.03823E+1	1.26720E-11	0.00000E+0	5.76361E-2	-1.53298E-12	-2.58262E-12	-1.19377E+1	1.78034E-11	0.00000E+0	0.00000E+0	1.95306E-12	-2.27723E-12	-1.00347E-14	-1.79083E-14	9.31814E-15	-5.36382E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.26720E-11	0.00000E+0	1.78110E-11	-1.15149E+1	1.78110E-11	-1.17803E+1
-1.81848E-12	2.39749E-3	-7.04419E-4	-7.95136E-3	3.28341E-3	3.13969E-3	-1.00989E-2	-7.35148E-3	-1.02238E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	4.00596E-1	1.10133E-11	0.00000E+0	5.76361E-2	1.45784E-13	-1.60195E-13	-9.86301E+0	1.72206E-11	0.00000E+0	0.00000E+0	1.74550E-13	1.91426E-13	2.67596E-14	-4.04216E-15	-1.52646E-14	-4.27462E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.10133E-11	0.00000E+0	1.72210E-11	-1.03496E+1	1.72210E-11	-1.06149E+1
-1.90276E-12	2.39657E-3	-7.02774E-4	-7.94514E-3	3.28952E-3	3.11913E-3	-1.01185E-2	-7.32639E-3	-1.04237E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	3.45293E+1	9.69641E-12	0.00000E+0	5.76361E-2	3.11521E-12	4.35461E-12	2.59822E+1	1.39535E-11	0.00000E+0	0.00000E+0	-3.38602E-12	4.37564E-12	-1.60138E-14	-4.88109E-15	-4.88510E-15	-8.16792E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	9.69641E-12	0.00000E+0	1.39506E-11	2.59817E+1	1.39505E-11	2.57162E+1
-1.82487E-12	2.41688E-3	-6.99658E-4	-7.90198E-3	3.28842E-3	3.12373E-3	-1.00849E-2	-7.33131E-3	-1.06238E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	-1.83587E+1	9.51718E-12	0.00000E+0	5.76361E-2	1.46571E-13	-2.10512E-12	9.03683E-1	1.49922E-11	0.00000E+0	0.00000E+0	2.03279E-12	-7.10694E-13	8.24848E-15	-5.99505E-15	-1.73194E-14	-3.24853E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	9.51718E-12	0.00000E+0	1.49920E-11	2.85853E-2	1.49920E-11	6.63020E-1
-1.86367E-12	2.40683E-3	-7.11335E-4	-7.90156E-3	3.27389E-3	3.14148E-3	-1.01394E-2	-7.31199E-3	-1.08237E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	5.49427E+0	1.15413E-11	0.00000E+0	5.76361E-2	2.17811E-12	-1.69596E-13	4.57556E+0	1.70834E-11	0.00000E+0	0.00000E+0	7.15996E-13	2.02413E-12	1.14428E-16	-2.49030E-14	1.16447E-14	1.73126E-14	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.15413E-11	0.00000E+0	1.70932E-11	3.67546E+0	1.70932E-11	3.40982E+0
-1.81399E-12	2.41601E-3	-6.93661E-4	-7.92373E-3	3.26492E-3	3.13067E-3	-1.01396E-2	-7.33651E-3	-1.10237E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	1.07748E+0	1.01271E-11	0.00000E+0	5.76361E-2	-5.42284E-13	-8.98961E-13	-1.32624E+1	1.56697E-11	0.00000E+0	0.00000E+0	8.52996E-13	-6.85389E-13	1.34625E-14	8.71497E-15	2.26115E-15	4.79638E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.01271E-11	0.00000E+0	1.56689E-11	-1.60599E+1	1.56689E-11	-1.54251E+1
-1.81343E-12	2.40942E-3	-7.04354E-4	-7.91253E-3	3.27108E-3	3.12814E-3	-1.01102E-2	-7.35563E-3	-1.12237E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	1.67833E+1	1.13718E-11	0.00000E+0	5.76361E-2	-2.82158E-12	1.34915E-12	-1.29544E+1	1.55017E-11	0.00000E+0	0.00000E+0	-2.36332E-12	-2.28026E-12	-4.40193E-16	-6.12207E-15	1.39079E-15	1.36942E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.13718E-11	0.00000E+0	1.55026E-11	-1.35240E+1	1.55026E-11	-1.28890E+1
-1.77497E-12	2.41387E-3	-6.90968E-4	-7.91459E-3	3.24532E-3	3.13111E-3	-1.01219E-2	-7.34060E-3	-1.14237E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	-1.98389E+1	1.17149E-11	0.00000E+0	5.76361E-2	-4.68079E-13	-1.26503E-12	-4.17147E+0	1.70114E-11	0.00000E+0	0.00000E+0	1.01630E-12	-7.86358E-13	7.80496E-15	-5.67391E-15	-1.25082E-14	1.35717E-14	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.17149E-11	0.00000E+0	1.70097E-11	-5.53234E+0	1.70098E-11	-5.79783E+0
-1.76624E-12	2.40469E-3	-7.07257E-4	-7.88230E-3	3.27705E-3	3.15371E-3	-1.01237E-2	-7.35488E-3	-1.16237E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	-2.35074E+1	1.14119E-11	0.00000E+0	5.76361E-2	-2.96359E-12	-2.95933E-12	-2.06518E+1	1.62878E-11	0.00000E+0	0.00000E+0	1.80587E-12	-3.70354E-12	9.71834E-16	7.81986E-15	3.17637E-15	3.49504E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.14119E-11	0.00000E+0	1.63007E-11	-2.11600E+1	1.63007E-11	-2.14253E+1
-1.75661E-12	2.42293E-3	-7.09030E-4	-7.88319E-3	3.26457E-3	3.12037E-3	-1.00972E-2	-7.35780E-3	-1.18237E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	1.41380E+1	1.20014E-11	0.00000E+0	5.76361E-2	6.79724E-13	9.85676E-13	1.66884E+1	1.75405E-11	0.00000E+0	0.00000E+0	-8.46019E-13	9.43115E-13	-9.19778E-15	-6.22700E-15	4.63082E-15	-6.14518E-16	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.20014E-11	0.00000E+0	1.75414E-11	1.66030E+1	1.75413E-11	1.63376E+1
-1.78662E-12	2.43293E-3	-6.84365E-4	-7.88718E-3	3.28295E-3	3.13582E-3	-1.01394E-2	-7.34552E-3	-1.20237E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	1.84343E+1	1.13620E-11	0.00000E+0	5.76361E-2	-3.35770E-12	2.49689E-12	-7.33111E+0	1.62277E-11	0.00000E+0	0.00000E+0	-3.44811E-12	-2.49133E-12	1.67053E-15	-1.50601E-14	1.70270E-16	-9.07277E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.13620E-11	0.00000E+0	1.62223E-11	-5.98388E+0	1.62223E-11	-5.34889E+0
-1.72564E-12	2.43658E-3	-6.71852E-4	-7.91600E-3	3.29167E-3	3.16624E-3	-1.01012E-2	-7.34401E-3	-1.22237E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	-2.00232E+1	1.10022E-11	0.00000E+0	5.76361E-2	9.03065E-13	-2.45368E-12	-2.11370E+0	1.52445E-11	0.00000E+0	0.00000E+0	2.63792E-12	7.33675E-14	5.90945E-15	-3.03714E-14	-2.52963E-14	1.23475E-14	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.10022E-11	0.00000E+0	1.52396E-11	-3.30918E+0	1.52396E-11	-1.77463E+0
-1.81340E-12	2.39500E-3	-7.01180E-4	-7.89425E-3	3.29106E-3	3.14974E-3	-1.01022E-2	-7.34169E-3	-1.24238E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	4.03232E+1	1.22655E-11	0.00000E+0	5.76361E-2	-2.54477E-12	2.60786E-12	-1.66921E+1	1.76658E-11	0.00000E+0	0.00000E+0	-3.27424E-12	-1.33711E-12	-4.92775E-14	-1.74076E-14	1.17985E-14	4.04012E-16	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.22655E-11	0.00000E+0	1.76748E-11	-1.35035E+1	1.76748E-11	-1.28688E+1
-1.80862E-12	2.40899E-3	-7.03896E-4	-7.89985E-3	3.29139E-3	3.14387E-3	-1.01115E-2	-7.33382E-3	-1.26237E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	-5.07062E+0	1.32237E-11	0.00000E+0	5.76361E-2	5.66685E-13	-6.71094E-13	1.91677E+0	1.77300E-11	0.00000E+0	0.00000E+0	5.78569E-13	8.93343E-14	1.39448E-14	4.21450E-14	-1.93290E-14	7.68844E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.32237E-11	0.00000E+0	1.77313E-11	1.73612E+0	1.77313E-11	1.47065E+0
-1.78313E-12	2.41115E-3	-6.96537E-4	-7.88896E-3	3.28059E-3	3.10861E-3	-1.01282E-2	-7.32838E-3	-1.28238E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	1.30195E+1	1.20638E-11	0.00000E+0	5.76361E-2	-2.99301E-12	2.29650E-12	-1.47951E+1	1.69244E-11	0.00000E+0	0.00000E+0	-3.09799E-12	-2.09371E-12	4.87385E-14	1.29384E-14	1.47535E-14	1.50386E-14	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.20638E-11	0.00000E+0	1.69260E-11	-1.32525E+1	1.69260E-11	-1.35176E+1
-1.71019E-12	2.43088E-3	-6.86478E-4	-7.91996E-3	3.27096E-3	3.13494E-3	-1.01557E-2	-7.32373E-3	-1.30237E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	-1.11169E+1	1.05961E-11	0.00000E+0	5.76361E-2	-2.41388E-12	-1.68185E-12	-7.85960E+0	1.44559E-11	0.00000E+0	0.00000E+0	8.22331E-13	-2.79435E-12	3.53264E-14	5.64634E-15	-1.23134E-14	8.31142E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.05961E-11	0.00000E+0	1.44577E-11	-6.79815E+0	1.44577E-11	-7.06347E+0
-1.77671E-12	2.43953E-3	-6.88134E-4	-7.90942E-3	3.28623E-3	3.14608E-3	-1.01779E-2	-7.33545E-3	-1.32237E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	1.15358E+1	1.09995E-11	0.00000E+0	5.76361E-2	-1.48591E-13	1.83541E-12	8.55360E+0	1.67377E-11	0.00000E+0	0.00000E+0	-1.95504E-12	3.09950E-13	8.81150E-16	2.03973E-14	8.55637E-15	-5.76615E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.09995E-11	0.00000E+0	1.67361E-11	9.66755E+0	1.67361E-11	9.40220E+0
-1.75606E-12	2.45904E-3	-6.89629E-4	-7.91375E-3	3.28546E-3	3.15635E-3	-1.01645E-2	-7.33218E-3	-1.34237E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	-1.69829E+1	1.11148E-11	0.00000E+0	5.76361E-2	2.16423E-13	-1.82722E-12	-9.09171E+0	1.70590E-11	0.00000E+0	0.00000E+0	1.75146E-12	6.12813E-15	-2.22312E-15	1.55048E-14	-3.39623E-15	-3.65802E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.11148E-11	0.00000E+0	1.70678E-11	-1.30724E+1	1.70677E-11	-1.33377E+1
-1.80636E-12	2.44731E-3	-7.33311E-4	-7.91582E-3	3.27390E-3	3.14219E-3	-1.01279E-2	-7.34774E-3	-1.36238E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	-2.07959E+1	1.28024E-11	0.00000E+0	5.76361E-2	2.75073E-12	-1.76135E-12	1.24322E+1	1.77139E-11	0.00000E+0	0.00000E+0	2.46077E-12	2.01079E-12	-4.32210E-14	3.03992E-14	5.07565E-15	6.59171E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.28024E-11	0.00000E+0	1.76954E-11	1.32759E+1	1.76954E-11	1.30104E+1
-1.86276E-12	2.46083E-3	-7.27391E-4	-7.91357E-3	3.27986E-3	3.14438E-3	-1.01176E-2	-7.32710E-3	-1.38237E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	-4.74695E+0	1.05383E-11	0.00000E+0	5.76361E-2	2.73179E-12	-3.60954E-16	4.56435E+0	1.48448E-11	0.00000E+0	0.00000E+0	7.06128E-13	2.42773E-12	-2.51406E-14	-3.85407E-17	1.63998E-14	-7.54038E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.05383E-11	0.00000E+0	1.48462E-11	5.30303E+0	1.48462E-11	5.03782E+0
-1.91878E-12	2.46259E-3	-7.23801E-4	-7.92421E-3	3.28571E-3	3.16251E-3	-1.01217E-2	-7.33390E-3	-1.40237E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	2.50238E+0	1.39420E-11	0.00000E+0	5.76361E-2	-5.30092E-12	1.96827E-12	-1.81058E+1	1.86057E-11	0.00000E+0	0.00000E+0	-3.48126E-12	-4.40494E-12	-1.69725E-14	2.75693E-14	-2.62933E-17	9.02854E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.39420E-11	0.00000E+0	1.86122E-11	-1.63581E+1	1.86122E-11	-1.66230E+1
-1.77536E-12	2.45084E-3	-7.15042E-4	-7.91607E-3	3.28595E-3	3.14227E-3	-1.01194E-2	-7.33630E-3	-1.42237E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	-1.25324E+1	9.46746E-12	0.00000E+0	5.76361E-2	5.52432E-13	-1.25439E-12	6.38980E+0	1.44756E-11	0.00000E+0	0.00000E+0	1.35304E-12	2.27797E-13	3.50221E-15	-6.15008E-15	-1.16264E-14	1.42532E-17	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	9.46746E-12	0.00000E+0	1.44711E-11	8.57789E+0	1.44711E-11	9.21242E+0
-1.78761E-12	2.45948E-3	-7.03774E-4	-7.92482E-3	3.29954E-3	3.15053E-3	-1.01486E-2	-7.32625E-3	-1.44238E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	2.08900E+1	1.20717E-11	0.00000E+0	5.76361E-2	-6.60647E-13	1.40376E-12	-1.89512E+0	1.80926E-11	0.00000E+0	0.00000E+0	-1.34097E-12	-8.73574E-15	-7.28142E-15	-1.00756E-14	7.98790E-15	1.51132E-16	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.20717E-11	0.00000E+0	1.81036E-11	1.14209E+0	1.81035E-11	8.76887E-1
-1.78626E-12	2.42674E-3	-6.52241E-4	-7.91051E-3	3.27468E-3	3.12253E-3	-1.01304E-2	-7.35104E-3	-1.46237E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	9.01407E-2	1.14068E-11	0.00000E+0	5.76361E-2	-7.02859E-13	5.01623E-14	-1.22436E+1	1.49201E-11	0.00000E+0	0.00000E+0	-5.28517E-13	-1.04932E-12	1.62312E-14	-2.06857E-15	1.62041E-15	8.50350E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.14068E-11	0.00000E+0	1.49138E-11	-1.29263E+1	1.49138E-11	-1.31917E+1
-1.86309E-12	2.44779E-3	-6.59447E-4	-7.90229E-3	3.26563E-3	3.11860E-3	-1.01212E-2	-7.32120E-3	-1.48237E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	1.83494E-2	1.03765E-11	0.00000E+0	5.76361E-2	7.33151E-14	2.35580E-13	-7.55726E+0	1.55646E-11	0.00000E+0	0.00000E+0	-2.82521E-13	2.98185E-13	-9.85297E-15	-2.29457E-15	6.51710E-15	4.71684E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.03765E-11	0.00000E+0	1.55632E-11	-5.55376E+0	1.55632E-11	-5.81908E+0
-1.84083E-12	2.44553E-3	-6.71635E-4	-7.89064E-3	3.29037E-3	3.12650E-3	-1.01418E-2	-7.31825E-3	-1.50238E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	-2.87333E+1	1.02900E-11	0.00000E+0	5.76361E-2	2.12783E-12	-3.34992E-12	4.11614E+0	1.56990E-11	0.00000E+0	0.00000E+0	3.79855E-12	9.74226E-13	2.10782E-15	1.50535E-14	-1.15340E-14	-4.24474E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.02900E-11	0.00000E+0	1.57064E-11	3.00549E+0	1.57064E-11	2.73997E+0
-1.77723E-12	2.45524E-3	-6.99707E-4	-7.90049E-3	3.29967E-3	3.13471E-3	-1.01328E-2	-7.32273E-3	-1.52237E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	1.09542E+1	1.20230E-11	0.00000E+0	5.76361E-2	-2.44796E-12	2.81781E-12	-1.00912E+1	1.74757E-11	0.00000E+0	0.00000E+0	-3.54036E-12	-1.48747E-12	-1.19582E-15	1.33166E-14	-4.98813E-15	6.04749E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.20230E-11	0.00000E+0	1.74751E-11	-1.17149E+1	1.74751E-11	-1.19802E+1
-1.75260E-12	2.43282E-3	-6.82015E-4	-7.92285E-3	3.29872E-3	3.14112E-3	-1.01233E-2	-7.32514E-3	-1.54237E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	2.40493E+1	1.15853E-11	0.00000E+0	5.76361E-2	-6.50437E-13	2.01516E-13	1.88517E+0	1.61094E-11	0.00000E+0	0.00000E+0	-4.11611E-13	-5.24146E-13	-1.06117E-14	-9.04699E-15	8.73118E-15	1.10269E-14	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.15853E-11	0.00000E+0	1.61101E-11	-1.00444E+0	1.61101E-11	-3.69779E-1
-1.76956E-12	2.45863E-3	-7.01550E-4	-7.91648E-3	3.29198E-3	3.15995E-3	-1.01127E-2	-7.32219E-3	-1.56237E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	-1.80304E+1	1.13376E-11	0.00000E+0	5.76361E-2	1.27941E-12	-4.54417E-13	1.21257E+1	1.63170E-11	0.00000E+0	0.00000E+0	7.27488E-13	1.19179E-12	-1.70863E-14	-2.98494E-14	1.28866E-15	7.59025E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.13376E-11	0.00000E+0	1.63159E-11	1.09407E+1	1.63159E-11	1.06753E+1
-1.74891E-12	2.44677E-3	-7.05281E-4	-7.90162E-3	3.32067E-3	3.15987E-3	-1.01131E-2	-7.33552E-3	-1.58238E-1	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	8.82000E-7	0.00000E+0	2.36910E+1	1.04787E-11	0.00000E+0	5.76361E-2	1.74355E-12	2.68608E-12	2.22238E+1	1.67274E-11	0.00000E+0	0.00000E+0	-1.98332E-12	2.47927E-12	1.78239E-16	-1.06160E-14	6.07337E-15	-9.40188E-15	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0	-1.00000E+1	1.04787E-11	0.00000E+0	1.67234E-11	2.36885E+1	1.67233E-11	2.34231E+1
